Sender,Recipient,SenderLat,SenderLong,RecLat,RecLong,Date
Tennent; J.W.,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-28
Wallace; J. W.,Whitman; Walt,44.35438156,-78.7396698,39.94525146,-75.119133,1891-09-29
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1891-09-29
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-09-29
Johnston; Dr. John,Whitman; Walt,,,,,1891-09-30
Wallace; J. W.,Whitman; Walt,44.53757858,-78.73584747,39.94525146,-75.119133,1891-09-30
Whitman; Walt,Wilkins; Edward,39.94525146,-75.119133,42.98690033,-81.24623871,1891-09-30
Whitman; Walt,Unidentified Correspondent,39.94525146,-75.119133,,,1891-09-xx
Bruns; Werner,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-10-01
Bucke; Richard Maurice,Whitman; Walt,45.51240158,-73.5546875,39.94525146,-75.119133,1891-10-02
Watt; James,Whitman; Walt,,,,,1891-10-02
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1891-10-03
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-10-03
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-10-03
Wallace; J. W.,Whitman; Walt,45.04669952,-78.50879669,39.94525146,-75.119133,1891-10-04
Wallace; J. W.,Whitman; Walt,45.04669952,-78.50879669,39.94525146,-75.119133,1891-10-05
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-10-06
Wallace; J. W.,Whitman; Walt,42.65155029,-73.75521088,39.94525146,-75.119133,1891-10-08
Sears; George E.,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-10-09
Wallace; J. W.,Whitman; Walt,,,,,1891-10-09
Whitman; Walt,Wallace; J. W.,39.94525146,-75.119133,40.69245148,-73.99035645,1891-10-09
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-10-10
Wallace; J. W.,Whitman; Walt,40.69245148,-73.99035645,39.94525146,-75.119133,1891-10-10
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-10-10
Carpenter; Edward,Whitman; Walt,52.86436081,-0.344570011,39.94525146,-75.119133,1891-10-10/19
Wallace; J. W.,Whitman; Walt,40.8744812,-73.41924286,39.94525146,-75.119133,1891-10-11
Stanley; Samuel G.,Whitman; Walt,40.69245148,-73.99035645,39.94525146,-75.119133,1891-10-12
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-10-12
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-10-13
Gilder; Joseph B.,Whitman; Walt,,,,,1891-10-13
Johnston; Dr. John,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-10-13
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-10-14
Wallace; J. W.,Whitman; Walt,40.69245148,-73.99035645,39.94525146,-75.119133,1891-10-14
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-10-14
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-10-15
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-10-15
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-10-16
Bucke; Richard Maurice,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1891-10-17
Forman; H. Buxton,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1891-10-17
Johnston; Dr. John,Whitman; Walt,,,,,1891-10-17
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-10-17
Whitman; Walt,Morris; Harrison S.,39.94525146,-75.119133,39.95222092,-75.16217804,1891-10-17
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-10-18
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1891-10-19
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-10-20
Whitman; Walt,Carpenter; Edward,39.94525146,-75.119133,52.86436081,-0.344570011,1891-10-20
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-10-20
Heyde; Charles L.,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1891-10-21
Bucke; Richard Maurice,Whitman; Walt,,,39.94525146,-75.119133,1891-10-22
Young; John Russell,Whitman; Walt,39.95222092,-75.16217804,39.94525146,-75.119133,1891-10-23
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-10-24
Moore; Ralph E.,Whitman; Walt,,,,,1891-10-24
Whitman; Walt,Young; John Russell,39.94525146,-75.119133,39.95222092,-75.16217804,1891-10-24
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-10-24
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-10-25
Stanley; Samuel G.,Whitman; Walt,40.69245148,-73.99035645,39.94525146,-75.119133,1891-10-25
Webling; Ethel,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1891-10-26
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1891-10-26
Whitman; Walt,Leggett; Elisa S.,39.94525146,-75.119133,42.6844101,-83.37693024,1891-10-26
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,53.57844925,-2.426670074,1891-10-27
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-10-27
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-10-27
Reinhalter; J. E. & Co.,Whitman; Walt,39.95222092,-75.16217804,39.94525146,-75.119133,1891-10-27
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-10-28
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-10-28
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-10-29
Johnston; May F.,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-10-29
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,1891-10-30
Strauss; Ida,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-10-30
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-10-31
Reinhalter; J. E. & Co.,Whitman; Walt,39.95222092,-75.16217804,39.94525146,-75.119133,1891-10-31
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-10-31
Lynch; Arthur,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1891-10-??
Young; John Russell,Whitman; Walt,,,,,1891-11-01
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1891-11-01
Whitman; Walt,O'Dowd; Bernard,39.94525146,-75.119133,-37.81753159,144.9671478,1891-11-01
Hopkins; Henry,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-11-02
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-11-03
Whitman; Lavinia F.,Whitman; Walt,,,,,1891-11-03
Young; John Russell,Whitman; Walt,39.95222092,-75.16217804,39.94525146,-75.119133,1891-11-03
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-11-03
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-11-03
Whitman; Walt,Postmaster; Delaware; Ohio,39.94525146,-75.119133,40.30113983,-83.06577301,1891-11-03
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-11-04
Hatch; Mrs. Anna,Whitman; Walt,39.96955872,-83.00935364,39.94525146,-75.119133,1891-11-04
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-11-04
Minchen; Mrs. M. B.,Whitman; Walt,42.0658493,-94.86795044,39.94525146,-75.119133,1891-11-04
Postmaster; the,Whitman; Walt,40.30113983,-83.06577301,39.94525146,-75.119133,1891-11-05
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-11-05
Whitman; Walt,Young; John Russell,39.94525146,-75.119133,39.95222092,-75.16217804,1891-11-06
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-11-06
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-11-07
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-11-07
Forman; H. Buxton,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1891-11-08
Hyatt; Thaddeus,Whitman; Walt,40.69245148,-73.99035645,39.94525146,-75.119133,1891-11-08
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-11-09
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-11-10
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1891-11-10
Redden; Val. Stuart,Whitman; Walt,29.95369911,-90.07775116,39.94525146,-75.119133,1891-11-11
Webling; Josephine,Whitman; Walt,,,,,1891-11-11
Unidentified Correspondent,Whitman; Walt,,,,,1891-11-12
Whitman; Walt,O'Connor; Ellen M.,39.94525146,-75.119133,41.82387161,-71.4119873,1891-11-12
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-11-12
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-11-14
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-11-14
King; Moses,Whitman; Walt,42.35866165,-71.05673981,39.94525146,-75.119133,1891-11-14
O'Connor; Ellen M.,Whitman; Walt,41.82387161,-71.4119873,39.94525146,-75.119133,1891-11-14
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-11-14
Webling; Josephine,Whitman; Walt,,,,,1891-11-15
Whitman; Walt,Wallace; J. W.,39.94525146,-75.119133,53.27445984,-2.530060053,1891-11-15
Bingham; Dr. L. M.,Whitman; Walt,,,,,1891-11-16
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-11-16
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-11-18
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-11-18
Carpenter; Edward,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1891-11-20
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-11-20
Wallace; J. W.,Whitman; Walt,53.50770187,-2.521589994,39.94525146,-75.119133,1891-11-20
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-11-21
Sillard; Robert M.,Whitman; Walt,,,,,1891-11-21
Smith; Logan Pearsall,Whitman; Walt,,,,,1891-11-22
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-11-22
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-11-22
Illustrated American; the,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-11-23
Whitman; Walt,Unidentified Correspondent,39.94525146,-75.119133,,,1891-11-24
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-11-24
Reeder; W. M.,Whitman; Walt,40.13573074,-75.23941803,39.94525146,-75.119133,1891-11-24
Dwight; Harry L.,Whitman; Walt,42.2077713,-78.13420105,39.94525146,-75.119133,1891-11-24
Buckny; Mrs. Talbot,Whitman; Walt,,,,,1891-11-25
Johnston; Dr. John,Whitman; Walt,53.47959137,-2.248739958,39.94525146,-75.119133,1891-11-25
Roberts; Charles H.,Whitman; Walt,41.88425064,-87.63244629,39.94525146,-75.119133,1891-11-25
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-11-26
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1891-11-26
Hardy; Katherine,Whitman; Walt,40.85493851,-80.45726776,39.94525146,-75.119133,1891-11-27
Forman; H. Buxton,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1891-11-26
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-11-28
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-11-28
Spinner; George J.,Whitman; Walt,41.84402847,-79.14349365,39.94525146,-75.119133,1891-11-28
Johnston; John H.,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-11-30
Lloyd; J. William,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-11-30
Knox; J. Armory,Whitman; Walt,,,,,1891-12-01
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1891-12-01
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-12-01
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-12-01
Lloyd; J. William,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-12-02
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-12-02
Thomas; Serelda G.,Whitman; Walt,38.67842865,-121.7731171,39.94525146,-75.119133,1891-12-02
Holcomb; Helen J.,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-12-03
Longaker; Dr. Daniel,Whitman; Walt,39.95222092,-75.16217804,39.94525146,-75.119133,1891-12-03
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-12-04
Carey; William,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-12-05
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-12-05
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-12-05
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-12-06
Stoddart; James,Whitman; Walt,,,,,1891-12-07
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1891-12-07
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-12-08
Carey; William,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-12-08
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-12-09
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-12-10
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,42.98690033,-81.24623871,1891-12-10
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-12-11
Ingersoll; Robert G.,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-12-12
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-12-12
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-12-12
Munday; Luther,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1891-12-14
Holdsworth; J. E.,Whitman; Walt,53.72121811,-1.862229943,39.94525146,-75.119133,1891-12-15
Whitman; Walt,Ingersoll; Robert G.,39.94525146,-75.119133,40.71455002,-74.00714111,1891-12-15
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1891-12-15
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-12-16
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-12-16
Forman; H. Buxton,Whitman; Walt,41.90322113,12.49565029,39.94525146,-75.119133,1891-12-17
Carpenter; Edward,Whitman; Walt,53.29533005,-1.517619967,39.94525146,-75.119133,1891-12-19
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-12-19
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-12-20
Burroughs; John,Whitman; Walt,41.78517151,-73.95947266,39.94525146,-75.119133,1891-12-20
Whitman; Lavinia F.,Whitman; Walt,,,,,1891-12-20
Wood; Edward T.,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-12-21
Smith; E. J.,Whitman; Walt,47.25513077,-122.4416428,39.94525146,-75.119133,1891-12-22
Webb; Frank and Ellen,Whitman; Walt,42.35866165,-71.05673981,39.94525146,-75.119133,1891-12-22
Neidlinger; W. H.,Whitman; Walt,40.69245148,-73.99035645,39.94525146,-75.119133,1891-12-22
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-12-23
Spaulding; Ada H.,Whitman; Walt,,,,,1891-12-26
Gilder; Joseph B.,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-12-26
Wallace; J. W.,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-12-27
Ingersoll; Robert G.,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-12-29
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-12-30
L.; Eliza Seaman,Whitman; Walt,,,,,1891-??-??
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1892-01-02
Benedict; A. C.,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1892-01-04
Brown; Isabel Yeomans,Whitman; Walt,45.42177963,-75.69119263,39.94525146,-75.119133,1892-01-05
Stoddart; Joseph M.,Whitman; Walt,39.95222092,-75.16217804,39.94525146,-75.119133,1892-01-05
Johnston; Dr. John,Whitman; Walt,,,,,1892-01-06
Pittman; Mrs. J. L.,Whitman; Walt,40.69245148,-73.99035645,39.94525146,-75.119133,1892-01-06
Wallace; J. W.,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1892-01-06
Boutelle; Harry E.,Whitman; Walt,39.95222092,-75.16217804,39.94525146,-75.119133,1892-01-07
Lincoln; W. I. Editor of Photographic Times,Whitman; Walt,,,,,1892-01-09
Heyde; Charles L.,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1892-01-12
Bush; H. D.,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1892-01-12
Hunter; John W. & S.A. Haynes,Whitman; Walt,40.69245148,-73.99035645,39.94525146,-75.119133,1892-01-16
Whitman; Lavinia F.,Whitman; Walt,39.95222092,-75.16217804,39.94525146,-75.119133,1892-01-17
Stedman; Arthur,Whitman; Walt,,,,,1892-01-21
Swinton; John,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1892-01-21
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1892-01-23
Heyde; Hannah,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1892-01-24
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1892-01-24
Tennyson; Hallam,Whitman; Walt,50.68264008,-1.525169969,39.94525146,-75.119133,1892-01-26
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1892-01-27
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1892-01-27
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1892-01-28
Blankly; Everett,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1892-01-28
Wallace; J. W.,Whitman; Walt,,,,,1892-02-02
Gould; Elizbeth Porter,Whitman; Walt,,,,,1892-02-03
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1892-02-06
Ingersoll; Robert G.,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1892-02-06
Stevens; Henry,Whitman; Walt,40.11444855,-75.33930206,39.94525146,-75.119133,1892-02-06
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1892-02-06/07
Gould; Elizbeth Porter,Whitman; Walt,42.39376068,-71.03237152,39.94525146,-75.119133,1892-02-08
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1892-02-08
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1892-02-08
Ingersoll; Robert G.,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1892-02-09
Wallace; J. W.,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1892-02-11/17
Wallace; J. W.,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1892-02-16
Cowan; Frank,Whitman; Walt,40.29924011,-79.54315948,39.94525146,-75.119133,1892-02-17
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1892-02-17
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1892-02-18
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1892-02-20
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1892-02-23
Dixon; Wentworth,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1892-02-24
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1892-02-24
Wright; Max A.,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1892-02-24
Thompson; Sam G.,Whitman; Walt,,,,,1892-02-25
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1892-02-25
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1892-02-27
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1892-02-27
Heyde; Charles L.,Whitman; Walt,,,,,1892-02-29
Avery; William A; and Margaretta,Whitman; Walt,40.69245148,-73.99035645,39.94525146,-75.119133,1892-03-01
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1892-03-01
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1892-03-02
Wallace; J. W.,Whitman; Walt,,,,,1892-03-04
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1892-03-04
Wallace; J. W.,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1892-03-05
Johnston; Dr. John,Whitman; Walt,,,,,1892-03-05
